,AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
37481,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190703_170000.WAV,GRABADOR-SDZG-AM-24,20190703_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 17:00,60.00046875,,Recorded at 17:00:00 03/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:18:10-08:00,WAV,WAV,audio/x-wav
37346,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_183000.WAV,GRABADOR-SDZG-AM-24,20190702_183000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 18:30,60.00046875,,Recorded at 18:30:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:06:32-08:00,WAV,WAV,audio/x-wav
36489,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190626_194000.WAV,GRABADOR-SDZG-AM-24,20190626_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 19:40,60.00046875,,Recorded at 19:40:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:52:38-08:00,WAV,WAV,audio/x-wav
35054,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190616_203000.WAV,GRABADOR-SDZG-AM-24,20190616_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 20:30,60.00046875,,Recorded at 20:30:00 16/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:49:05-08:00,WAV,WAV,audio/x-wav
37795,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190705_212000.WAV,GRABADOR-SDZG-AM-24,20190705_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 21:20,60.00046875,,Recorded at 21:20:00 05/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:45:16-08:00,WAV,WAV,audio/x-wav
37802,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190705_223000.WAV,GRABADOR-SDZG-AM-24,20190705_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 22:30,60.00046875,,Recorded at 22:30:00 05/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:45:52-08:00,WAV,WAV,audio/x-wav
35215,AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190617_232000.WAV,GRABADOR-SDZG-AM-24,20190617_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 23:20,60.00046875,,Recorded at 23:20:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:02:56-08:00,WAV,WAV,audio/x-wav
40547,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_002000.WAV,GRABADOR-SDZG-AM-25,20190629_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 00:20,60.00046875,,Recorded at 00:20:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:31:57-08:00,WAV,WAV,audio/x-wav
39692,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190623_015000.WAV,GRABADOR-SDZG-AM-25,20190623_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 01:50,60.00046875,,Recorded at 01:50:00 23/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:18:28-08:00,WAV,WAV,audio/x-wav
41138,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_025000.WAV,GRABADOR-SDZG-AM-25,20190703_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 02:50,60.00046875,,Recorded at 02:50:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:23:01-08:00,WAV,WAV,audio/x-wav
40997,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190702_032000.WAV,GRABADOR-SDZG-AM-25,20190702_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 03:20,60.00046875,,Recorded at 03:20:00 02/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.8V.,AudioMoth 24E144035BA455E9,2019:12:08 19:10:50-08:00,WAV,WAV,audio/x-wav
40862,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_045000.WAV,GRABADOR-SDZG-AM-25,20190701_045000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 04:50,60.00046875,,Recorded at 04:50:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:59:10-08:00,WAV,WAV,audio/x-wav
38994,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_053000.WAV,GRABADOR-SDZG-AM-25,20190618_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 05:30,60.00046875,,Recorded at 05:30:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:18:30-08:00,WAV,WAV,audio/x-wav
40149,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_060000.WAV,GRABADOR-SDZG-AM-25,20190626_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:00,60.00046875,,Recorded at 06:00:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:57:48-08:00,WAV,WAV,audio/x-wav
39008,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_075000.WAV,GRABADOR-SDZG-AM-25,20190618_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 07:50,60.00046875,,Recorded at 07:50:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:19:42-08:00,WAV,WAV,audio/x-wav
40886,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_085000.WAV,GRABADOR-SDZG-AM-25,20190701_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 08:50,60.00046875,,Recorded at 08:50:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:01:14-08:00,WAV,WAV,audio/x-wav
39161,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_092000.WAV,GRABADOR-SDZG-AM-25,20190619_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 09:20,60.00046875,,Recorded at 09:20:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:32:53-08:00,WAV,WAV,audio/x-wav
38736,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_103000.WAV,GRABADOR-SDZG-AM-25,20190616_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 10:30,60.00046875,,Recorded at 10:30:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:56:17-08:00,WAV,WAV,audio/x-wav
40899,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_110000.WAV,GRABADOR-SDZG-AM-25,20190701_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 11:00,60.00046875,,Recorded at 11:00:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:02:22-08:00,WAV,WAV,audio/x-wav
40765,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_124000.WAV,GRABADOR-SDZG-AM-25,20190630_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 12:40,60.00046875,,Recorded at 12:40:00 30/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:50:48-08:00,WAV,WAV,audio/x-wav
40048,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190625_131000.WAV,GRABADOR-SDZG-AM-25,20190625_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 13:10,60.00046875,,Recorded at 13:10:00 25/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:49:05-08:00,WAV,WAV,audio/x-wav
39194,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190619_145000.WAV,GRABADOR-SDZG-AM-25,20190619_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 14:50,60.00046875,,Recorded at 14:50:00 19/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:35:43-08:00,WAV,WAV,audio/x-wav
38768,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_155000.WAV,GRABADOR-SDZG-AM-25,20190616_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 15:50,60.00046875,,Recorded at 15:50:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:59:02-08:00,WAV,WAV,audio/x-wav
39638,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_165000.WAV,GRABADOR-SDZG-AM-25,20190622_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 16:50,60.00046875,,Recorded at 16:50:00 22/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:13:49-08:00,WAV,WAV,audio/x-wav
39643,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_174000.WAV,GRABADOR-SDZG-AM-25,20190622_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 17:40,60.00046875,,Recorded at 17:40:00 22/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:14:15-08:00,WAV,WAV,audio/x-wav
39791,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190623_182000.WAV,GRABADOR-SDZG-AM-25,20190623_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:20,60.00046875,,Recorded at 18:20:00 23/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:26:55-08:00,WAV,WAV,audio/x-wav
40948,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_191000.WAV,GRABADOR-SDZG-AM-25,20190701_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 19:10,60.00046875,,Recorded at 19:10:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:06:36-08:00,WAV,WAV,audio/x-wav
39084,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_203000.WAV,GRABADOR-SDZG-AM-25,20190618_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 20:30,60.00046875,,Recorded at 20:30:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:26:15-08:00,WAV,WAV,audio/x-wav
40388,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_215000.WAV,GRABADOR-SDZG-AM-25,20190627_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 21:50,60.00046875,,Recorded at 21:50:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:18:19-08:00,WAV,WAV,audio/x-wav
40105,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190625_224000.WAV,GRABADOR-SDZG-AM-25,20190625_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 22:40,60.00046875,,Recorded at 22:40:00 25/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:54:01-08:00,WAV,WAV,audio/x-wav
40396,AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_231000.WAV,GRABADOR-SDZG-AM-25,20190627_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 23:10,60.00046875,,Recorded at 23:10:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:19:01-08:00,WAV,WAV,audio/x-wav
44711,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190705_000000.WAV,GRABADOR-SDZG-AM-26,20190705_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 00:00,60.00046875,,Recorded at 00:00:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:00:16-08:00,WAV,WAV,audio/x-wav
44432,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_013000.WAV,GRABADOR-SDZG-AM-26,20190703_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 01:30,60.00046875,,Recorded at 01:30:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:51:25-08:00,WAV,WAV,audio/x-wav
44871,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190706_024000.WAV,GRABADOR-SDZG-AM-26,20190706_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 02:40,60.00046875,,Recorded at 02:40:00 06/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:05:19-08:00,WAV,WAV,audio/x-wav
43292,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190625_033000.WAV,GRABADOR-SDZG-AM-26,20190625_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 03:30,60.00046875,,Recorded at 03:30:00 25/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:15:26-08:00,WAV,WAV,audio/x-wav
43872,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190629_041000.WAV,GRABADOR-SDZG-AM-26,20190629_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 04:10,60.00046875,,Recorded at 04:10:00 29/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:33:43-08:00,WAV,WAV,audio/x-wav
42151,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190614_055000.WAV,GRABADOR-SDZG-AM-26,20190614_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 05:50,60.00046875,,Recorded at 05:50:00 14/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:39:39-08:00,WAV,WAV,audio/x-wav
43455,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190626_064000.WAV,GRABADOR-SDZG-AM-26,20190626_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:40,60.00046875,,Recorded at 06:40:00 26/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:20:33-08:00,WAV,WAV,audio/x-wav
42452,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190619_073000.WAV,GRABADOR-SDZG-AM-26,20190619_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 07:30,60.00046875,,Recorded at 07:30:00 19/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:49:04-08:00,WAV,WAV,audio/x-wav
42743,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_080000.WAV,GRABADOR-SDZG-AM-26,20190621_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 08:00,60.00046875,,Recorded at 08:00:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:58:10-08:00,WAV,WAV,audio/x-wav
43473,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190626_094000.WAV,GRABADOR-SDZG-AM-26,20190626_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:40,60.00046875,,Recorded at 09:40:00 26/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:21:07-08:00,WAV,WAV,audio/x-wav
42760,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_105000.WAV,GRABADOR-SDZG-AM-26,20190621_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 10:50,60.00046875,,Recorded at 10:50:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:58:42-08:00,WAV,WAV,audio/x-wav
42618,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190620_111000.WAV,GRABADOR-SDZG-AM-26,20190620_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 11:10,60.00046875,,Recorded at 11:10:00 20/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:54:16-08:00,WAV,WAV,audio/x-wav
44499,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_124000.WAV,GRABADOR-SDZG-AM-26,20190703_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 12:40,60.00046875,,Recorded at 12:40:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:53:33-08:00,WAV,WAV,audio/x-wav
41767,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190611_135000.WAV,GRABADOR-SDZG-AM-26,20190611_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 13:50,60.00046875,,Recorded at 13:50:00 11/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:27:37-08:00,WAV,WAV,audio/x-wav
44798,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190705_143000.WAV,GRABADOR-SDZG-AM-26,20190705_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 14:30,60.00046875,,Recorded at 14:30:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:03:01-08:00,WAV,WAV,audio/x-wav
42065,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190613_153000.WAV,GRABADOR-SDZG-AM-26,20190613_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 15:30,60.00046875,,Recorded at 15:30:00 13/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:36:57-08:00,WAV,WAV,audio/x-wav
44088,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190630_161000.WAV,GRABADOR-SDZG-AM-26,20190630_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 16:10,60.00046875,,Recorded at 16:10:00 30/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:40:33-08:00,WAV,WAV,audio/x-wav
43519,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190626_172000.WAV,GRABADOR-SDZG-AM-26,20190626_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 17:20,60.00046875,,Recorded at 17:20:00 26/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:22:35-08:00,WAV,WAV,audio/x-wav
42949,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190622_182000.WAV,GRABADOR-SDZG-AM-26,20190622_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 18:20,60.00046875,,Recorded at 18:20:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:04:40-08:00,WAV,WAV,audio/x-wav
41654,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_190000.WAV,GRABADOR-SDZG-AM-26,20190610_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.06.2019 19:00,60.00046875,,Recorded at 19:00:00 10/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:24:04-08:00,WAV,WAV,audio/x-wav
42381,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_201000.WAV,GRABADOR-SDZG-AM-26,20190615_201000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 20:10,60.00046875,,Recorded at 20:10:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:46:51-08:00,WAV,WAV,audio/x-wav
44840,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190705_213000.WAV,GRABADOR-SDZG-AM-26,20190705_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 21:30,60.00046875,,Recorded at 21:30:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:04:20-08:00,WAV,WAV,audio/x-wav
43982,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190629_223000.WAV,GRABADOR-SDZG-AM-26,20190629_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 22:30,60.00046875,,Recorded at 22:30:00 29/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:37:11-08:00,WAV,WAV,audio/x-wav
41683,AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_235000.WAV,GRABADOR-SDZG-AM-26,20190610_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.06.2019 23:50,60.00046875,,Recorded at 23:50:00 10/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:24:59-08:00,WAV,WAV,audio/x-wav
45820,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_000000.WAV,GRABADOR-SDZG-AM-27,20190619_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 00:00,60.00046875,,Recorded at 00:00:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:25:04-08:00,WAV,WAV,audio/x-wav
48276,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190706_012000.WAV,GRABADOR-SDZG-AM-27,20190706_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 01:20,60.00046875,,Recorded at 01:20:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:41:56-08:00,WAV,WAV,audio/x-wav
47420,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190630_024000.WAV,GRABADOR-SDZG-AM-27,20190630_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 02:40,60.00046875,,Recorded at 02:40:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:15:04-08:00,WAV,WAV,audio/x-wav
45550,AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190617_030000.WAV,GRABADOR-SDZG-AM-27,20190617_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 03:00,60.00046875,,Recorded at 03:00:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:16:41-08:00,WAV,WAV,audio/x-wav
